ArrivalStateNum,AlarmsArrivalNum,WarningsArrivalNum,DepartureStateNum,AlarmsDepartureNum,WarningsDepartureNum,val_byp_ep_inprmsphsab,val_byp_freq_inp,val_sys_freq_outnom,val_sys_ap_out,val_sys_ec_outrmsphsa,val_sys_ep_inpnom,val_sys_ep_inprmsphsab,val_sys_ep_outnom,val_sys_ep_outrmsphsab,val_sys_freq_inp,val_sys_freq_inpnom,val_sys_freq_out,val_sys_va_outrated,val_sys_w_outrated
0,1,1,0,0,0,200.5,59.95,60,2.09,9.8,208,200.5,208,207.7,59.95,60,59.95,12,11
0,1,1,0,0,0,205.7,59.98,60,3.35,15.7,208,205.9,208,207.7,59.95,60,59.95,8,7
0,1,1,0,0,0,202.3,59.98,60,4.6,21.4,208,202.5,208,208,59.98,60,59.98,8,7
0,0,0,0,0,0,198,60,60,1.54,7.3,208,198.3,208,208.4,60,60,60,10,9
0,0,0,0,0,0,209,60,60,8,33,208,209,208,209,60,60,60,20,16
0,1,1,0,0,0,212,60,60,3.1,13,208,211.5,208,210.6,60,60,60,15,14
0,1,1,0,0,0,241,59.98,60,3.91,16,240,240.1,240,239.7,59.98,60,59.98,20,18
0,1,1,0,0,0,206.4,59.98,60,4.11,19.6,208,206.4,208,209.2,59.98,60,60,7,5
0,1,1,0,0,0,207.3,59.98,60,4.09,20.3,208,207.3,208,207.1,59.98,60,59.98,8,7
0,1,1,0,0,0,199.9,59.98,60,3.67,17.4,208,200.3,208,208.4,59.98,60,60,8,8
0,0,0,0,0,0,202,60,60,3.77,18,208,202,208,208,60,60,60,8,7
0,1,1,0,0,0,208.6,59.98,60,3.4,16.3,208,208.4,208,204.9,59.98,60,59.98,8,7
0,0,0,0,0,0,207.9,60,60,3.15,14.9,208,207.9,208,208.4,60,60,60,5,5
0,1,1,0,0,0,241.2,59.95,60,0,0,240,241.2,240,241.1,59.95,60,59.98,16,14
0,1,1,0,0,0,208.4,59.98,60,0,0,208,208.2,208,208,59.98,60,59.98,15,14
0,1,1,0,0,0,201.6,59.98,60,3.48,17.3,208,201.4,208,210.2,59.98,60,59.98,8,7
0,1,1,0,0,0,211.5,59.98,60,0,13.2,208,211.3,208,208.2,59.98,60,59.98,5,4
0,1,1,0,0,0,205.7,60,60,3.16,15.4,208,205.7,208,208,59.98,60,60,8,8
0,0,0,0,0,0,209.5,59.98,60,2.76,12.2,208,208.8,208,208.6,59.95,60,59.98,8,7
0,0,0,0,0,0,209.5,60,60,3.5,16.8,208,209.7,208,206.1,60,60,60,8,7
1,1,0,1,1,1,205.7,60,60,2.46,11.7,208,204.6,208,208,59.98,60,59.98,12,11
0,1,1,0,0,0,206.4,59.98,60,0,9.7,208,206.8,208,209.8,59.98,60,59.98,8,7
0,0,0,0,0,0,212,60,60,1.94,9.5,208,212,208,208,60,60,60,10,10
0,1,1,0,0,0,203.2,60,60,1.92,9,208,203.2,208,204.5,59.98,60,59.98,8,7
0,0,0,0,0,0,204,60,60,2.39,11.2,208,204,208,207,60,60,60,8,7
0,1,1,0,0,0,209.3,59.92,60,3.79,17.8,208,208.8,208,210,59.92,60,59.95,8,7
0,0,0,0,0,0,206.5,59.98,60,1.14,5.8,208,206.4,208,206.9,59.95,60,59.98,10,10
0,0,0,0,0,0,206,60,60,3.81,18,208,205.2,208,207,60,60,60,8,7
0,0,0,0,0,0,209,60,60,2.41,13,208,209,208,208,60,60,60,5,5
0,0,0,0,0,0,243,59.9,60,2.56,11.5,240,240,240,239.4,60,60,60,20,18
0,0,0,0,0,0,207,60,60,2.17,10.3,208,207,208,208.4,60,60,60,8,7
0,1,1,0,0,0,201.6,59.98,60,43,11.3,240,201.4,240,210.2,59.98,60,59.98,12,12
0,1,1,0,0,0,202.1,59.98,60,2.4,10.9,208,202.1,208,208.2,59.98,60,59.98,10,9
0,1,1,0,0,0,204.1,59.95,60,2.92,13.8,208,204.1,208,203.7,59.95,60,59.95,8,7
0,1,1,0,0,0,210.4,59.98,60,0,0,208,210.2,208,209.4,59.98,60,59.98,15,14
0,1,1,0,0,0,206.1,59.95,60,3.63,17.1,208,205,208,208.4,59.95,60,59.95,8,8
0,1,1,0,0,0,204.8,59.98,60,2.01,9.8,208,204.3,208,210,59.95,60,59.95,20,18
0,0,0,0,0,0,209,60,60,2.52,12.1,208,209,208,209.4,60,60,60,8,8
0,1,1,0,0,0,211.3,59.98,60,3.39,15.8,208,212,208,210,59.95,60,59.98,8,8
0,0,0,0,0,0,211.2,59.98,60,0,0,208,211.7,208,209.6,59.95,60,59.98,10,9
0,0,0,0,0,0,203,60,60,1.75,8.2,220,203.9,220,209.8,60,60,60,15,14
0,1,1,0,0,0,207.7,59.95,60,3.91,18.4,208,207.9,208,209,59.95,60,59.95,8,7
0,1,1,0,0,0,209.7,60,60,2.64,12.6,208,209.7,208,210.4,60,60,60,8,8
1,1,1,0,0,0,201.6,59.98,60,3.77,18,208,200.5,208,210,59.98,60,59.98,8,7
0,1,1,0,0,0,203,59.98,60,3.09,14.4,208,203.7,208,209.6,59.98,60,59.98,8,7
0,1,1,0,0,0,204.3,59.98,60,3.84,19.1,208,204.3,208,210,59.98,60,59.98,10,9
0,1,1,0,0,0,247,59.98,60,1.52,7.3,240,247.2,240,238.1,60,60,60,20,19
0,1,1,0,0,0,204.3,59.95,60,2.04,9.5,208,204.3,208,208,59.95,60,59.95,15,14
0,0,0,0,0,0,205.2,59.95,60,2.82,14.4,208,204.6,208,207.5,59.95,60,59.98,8,7
0,1,1,0,0,0,213.8,59.95,60,2.48,11.9,208,213.6,208,204.9,59.95,60,59.95,8,8
0,0,0,0,0,0,210,60,60,3.18,15.2,208,210,208,207.5,60,60,60,10,9
0,0,0,0,0,0,203.7,60,60,3.75,17.7,208,205,208,209.6,60,60,60,15,14
0,0,0,0,0,0,207,60,60,0.75,0,208,208,208,208,60,60,60,10,10
0,1,1,0,0,0,214,60,60,3.88,18.3,208,214.5,208,207.1,59.98,60,60,8,7
0,0,0,0,0,0,208,60,60,2.36,12,208,208,208,208,60,60,60,8,7
0,0,0,0,0,0,209,60,60,6,26,208,209,208,210,60,60,60,15,14
0,1,1,0,0,0,211.5,59.98,60,2.53,12,208,211.5,208,209.2,60,60,60,8,7
0,0,0,0,0,0,240,60,60,0,0,240,240,240,240,60,60,60,15,14
0,0,0,0,0,0,240,60,60,0,0,240,240,240,240,60,60,60,15,14
0,1,1,0,0,0,245.2,59.95,60,2.32,10.2,240,245.2,240,240.4,59.95,60,59.95,20,18
0,1,1,0,0,0,209.1,59.95,60,2.69,13.1,208,209.3,208,208.2,59.95,60,59.95,15,15
0,1,1,0,0,0,207.7,59.98,60,2.62,13.4,208,207.3,240,244.1,59.98,60,59.98,15,14
0,1,1,0,0,0,212.2,59.98,60,0,0,220,212.2,220,210,59.98,60,59.98,8,7
0,1,1,0,0,0,203.2,59.98,60,2.71,12.9,208,203.2,208,209.4,59.98,60,59.98,8,7
0,1,1,0,0,0,202.3,60,60,32,9,240,202.3,240,209.6,60,60,60,12,12
0,1,1,0,0,0,207.7,59.95,60,0,0,208,207.5,208,207.5,59.95,60,59.98,8,7
0,1,1,0,0,0,206.6,59.98,60,3.55,17,208,206.6,208,208.4,59.98,60,59.98,15,15
0,1,1,0,0,0,206.4,60,60,1.36,7,208,206.4,208,207.1,60,60,60,12,11
1,1,1,1,0,0,206.8,59.98,60,2.75,12.5,208,207.5,208,205.1,59.98,60,59.98,8,7
0,1,1,0,0,0,201.6,59.95,60,0,12.3,208,201.6,208,207.7,59.95,60,59.95,8,7
0,0,0,0,0,0,207.5,59.98,60,5.8,25.2,208,207.5,208,211.4,59.98,60,59.98,15,14
0,1,1,0,0,0,202.1,59.95,60,2.24,10.6,208,202.1,208,207.3,59.95,60,59.95,8,7
0,0,0,0,0,0,201,60,60,2.5,12,208,203,208,210,60,60,60,8,7
0,0,0,0,0,0,208.5,59.95,60,7.51,27.1,208,208.5,208,209.2,59.95,60,59.98,15,14
1,1,1,0,0,0,205.7,59.98,60,1.82,8.4,208,205.5,208,206.3,59.98,60,59.98,8,8
0,1,1,0,0,0,202,60,60,6,30.6,208,195.1,208,208.8,60,60,60,12,12
0,1,1,0,0,0,201.2,59.98,60,3.34,14,208,201.2,208,208,59.98,60,59.98,8,7
0,1,1,0,0,0,199.2,59.98,60,2.25,11.1,208,199.2,208,204.5,59.98,60,59.98,8,7
0,0,0,0,0,0,210,60,60,0,8.8,208,210,208,210,60,60,60,5,4
0,1,1,0,0,0,202.5,59.95,60,1.71,8.2,208,201,208,207.7,59.95,60,59.95,15,15
0,0,0,0,0,0,241.6,60,60,3.08,12.7,240,241.6,240,239.5,60,60,60,15,14
0,1,1,0,0,0,213.1,59.98,60,1.68,7.3,208,213.1,208,209.2,59.98,60,59.98,15,15
0,0,0,0,0,0,208,60,60,2.04,9.5,208,207.9,208,204.5,60,60,60,8,7
1,1,1,0,0,0,196.1,59.95,60,7.44,36,208,196.9,208,207.7,59.95,60,59.95,8,7
0,1,1,0,0,0,210.9,59.98,60,2.08,9.6,208,210.6,208,207.7,59.98,60,59.95,8,7
0,1,1,0,0,0,244.3,59.98,60,0,0,240,244.1,240,244,59.98,60,60,10,9
0,0,0,0,0,0,209.1,60,60,2.67,12.5,240,208.8,240,208.4,60,60,60,15,14
0,1,1,0,0,0,201.9,59.98,60,2.24,10.4,208,202.1,208,209.4,59.98,60,59.95,8,7
0,0,0,0,0,0,209.3,60,60,3.58,17,208,209.3,208,208.4,60,60,60,8,8
0,1,1,0,0,0,206.4,60,60,3,6.4,220,206.4,220,208.2,60,60,60,12,12
0,1,1,0,0,0,207.5,59.98,60,3.52,16.4,208,207.9,208,209,59.98,60,59.98,15,15
0,0,0,0,0,0,205,59.98,60,3.18,15.1,208,205,208,208.8,59.98,60,59.98,16,16
0,0,0,0,0,0,202.5,60,60,1.9,9,208,202.5,208,207.7,60,60,60,10,9
0,0,0,0,0,0,211,60,60,2.91,14,208,211,208,208,60,60,60,10,8
0,0,0,0,0,0,207.7,59.98,60,2.47,11.8,208,207.5,208,205.5,59.98,60,59.95,8,7
0,1,1,0,0,0,209.5,59.95,60,3.33,15.7,208,209.7,208,209,59.95,60,59.95,16,16
0,1,1,0,0,0,209.5,59.98,60,7.91,37.2,208,209.5,208,209.8,59.98,60,59.98,15,14
0,1,1,0,0,0,204.3,59.92,60,3.05,14.2,208,204.3,208,209,59.92,60,59.92,10,9
0,0,0,0,0,0,211,60,60,3.13,14,208,211,208,208,60,60,60,15,14
0,0,0,0,0,0,201,60,60,2.58,12.1,208,201,208,210,60,60,60,8,7
0,1,1,0,0,0,236.5,59.95,60,0,0,240,236.5,240,241.6,59.95,60,59.95,10,9
0,0,0,0,0,0,205,60,60,2.75,13,208,205,208,210,60,60,60,8,7
0,1,1,0,0,0,203.4,59.95,60,3.95,18.3,240,203.4,240,207.5,59.95,60,59.95,12,12
0,0,0,0,0,0,209.3,60,60,2.66,12.3,208,208.2,208,210.2,60,60,60,8,7
0,0,0,0,0,0,206,60,60,3.03,14,208,206,208,208,60,60,60,15,14
0,0,0,0,0,0,205.5,60,60,8.05,42.8,208,205.7,208,211,60,60,60,15,14
0,1,1,0,0,0,208.8,59.95,60,2.7,12.8,208,208.2,208,209.6,59.95,60,59.98,8,7
0,1,1,0,0,0,218.7,59.98,60,1.12,5.3,220,218.7,220,207.7,59.98,60,59.95,15,14
0,0,0,0,0,0,211,60,60,2.65,12.5,208,211.3,208,206.9,60,60,60,8,7
0,1,1,0,0,0,215.1,59.95,60,1.13,5.1,208,214.9,208,203.7,59.95,60,59.95,15,14
0,1,1,0,0,0,209.3,60,60,2.94,14,208,209.3,208,208.4,60,60,60,8,7
0,0,0,0,0,0,207.9,59.98,60,4.28,20.4,208,208.6,208,210.2,60,60,60,15,14
0,0,0,0,0,0,206,60,60,3.07,14.3,208,204.6,208,209,60,60,60,8,7
0,1,1,0,0,0,207.9,59.95,60,2.12,10.1,208,207.9,208,207.3,59.95,60,59.98,8,7
0,0,0,0,0,0,209.1,59.9,60,2.79,13.3,208,209.1,208,207.3,59.9,60,59.9,5,4
0,0,0,0,0,0,203,60,60,3.6,17,208,203,208,208,60,60,60,15,14
0,1,1,0,0,0,210.6,59.95,60,2.91,13.5,208,210.9,208,209.8,59.95,60,59.95,8,7
0,1,1,0,0,0,236,59.98,60,0,0,240,235.8,240,239.2,59.98,60,59.98,15,14
0,0,0,0,0,0,200.8,59.95,60,1.99,9.4,208,200.3,208,210.6,59.98,60,59.95,8,7
0,1,1,0,0,0,201,59.98,60,3.09,14.9,208,200.8,208,208.6,59.98,60,59.98,8,7
0,0,0,0,0,0,210,60,60,0.56,2.5,208,210,208,209,60,60,60,10,9
0,1,1,0,0,0,206.1,59.98,60,2.78,13.2,208,205.9,208,208.6,59.98,60,59.98,8,7
0,0,0,0,0,0,205.7,59.97,60,22,12.3,208,205.7,208,209.2,59.95,60,59.98,8,7
0,1,1,0,0,0,208.8,59.98,60,8.5,44.5,208,209.7,208,208,59.98,60,60,8,7
1,1,0,1,0,0,207,60,60,2.22,10.6,208,207,208,208,60,60,60,10,9
0,1,1,0,0,0,235.1,59.95,60,3.47,14.3,240,235.3,240,241.4,59.95,60,59.95,5,5
0,1,1,0,0,0,206.6,59.98,60,3.73,17.6,208,206.6,208,206.7,59.98,60,59.98,8,7
0,0,0,0,0,0,243,60,60,1.98,7,240,243,240,241,60,60,60,20,18
0,0,0,0,0,0,209.3,60,60,3.75,17.3,240,210,240,208.6,60,60,60,15,14
0,0,0,0,0,0,204.6,60,60,2.3,10.7,208,204.6,208,209.4,60,60,60,8,7
0,1,1,0,0,0,204.1,59.95,60,2.22,10,208,204.1,208,209.6,59.95,60,59.98,8,7
0,1,1,0,0,0,201.6,59.98,60,3.6,17.1,208,201.6,208,209.8,59.98,60,59.98,8,7
0,0,0,0,0,0,208,60,60,0.42,4.1,208,208.3,208,208.6,60,60,60,15,13
0,1,1,0,0,0,205.7,59.98,60,2.11,9.5,208,205.9,208,209.6,59.98,60,59.98,12,11
0,1,1,0,0,0,199.4,60,60,4.37,21.9,208,200.1,208,208.4,60,60,60,8,7
1,1,0,0,0,0,208,60,60,2.7,12,208,208,208,209,60,60,60,8,7
0,1,1,0,0,0,206.1,59.95,60,2.69,12.7,208,206.4,208,209,59.95,60,59.95,8,7
0,1,1,0,0,0,208.6,59.98,60,4.52,20.9,208,208.6,208,207.5,59.98,60,59.95,15,14
0,1,1,0,0,0,239.4,59.98,60,3.24,13.2,240,239.4,240,240.4,59.95,60,59.98,15,13.5
0,0,0,0,0,0,207.5,60,60,2.71,13.6,208,207.7,208,209.2,60,60,60,15,14
0,0,0,0,0,0,208,60,60,2.6,12.3,208,208,208,208,60,60,60,8,7
0,1,1,0,0,0,204.6,59.92,60,4.5,22.7,208,204.1,208,208,59.92,60,59.95,8,7
0,0,0,0,0,0,205,60,60,4.87,25.6,240,205.9,240,208.2,60,60,60,15,14
0,1,1,0,0,0,209,59.95,60,4,19.9,220,209,220,209,59.95,60,59.95,15,14
0,1,1,0,0,0,244.1,59.98,60,3.71,15.1,240,245.2,240,239.5,59.98,60,59.98,15,14
0,0,0,0,0,0,203,60,60,2.46,11.5,208,203.7,208,208.8,60,60,60,8,7
0,0,0,0,0,0,207.3,60,60,1.12,7.8,240,209.1,240,208.2,60,60,60,15,14
1,1,1,1,0,0,205,59.98,60,3.13,15.4,208,204.6,208,212,59.98,60,59.98,8,8
0,1,1,0,0,0,213,59.98,60,2.91,14.3,220,209.3,220,213,59.98,60,59.98,8,7
0,0,0,0,0,0,208.8,60,60,3.04,14.3,208,208.8,208,210,60,60,60,8,7
0,0,0,0,0,0,212.9,59.98,60,1.85,7.4,208,212.9,208,208.8,59.98,60,59.98,15,15
0,1,1,0,0,0,205.2,59.98,60,2.21,10.4,208,205,208,208.8,59.98,60,59.98,8,7
0,0,0,0,0,0,208.2,60,60,2.41,11.4,208,208.2,208,209.4,60,60,60,8,7
0,1,1,0,0,0,203.9,59.95,60,2.79,12.9,208,203.9,208,209.6,59.95,60,59.95,8,7
0,0,0,0,0,0,206.8,59.98,60,2.73,8.2,208,206.8,208,204.3,59.98,60,59.98,8,7
0,1,1,0,0,0,210.2,59.98,60,3.03,14.2,208,210.2,208,208.6,59.98,60,59.98,8,7
0,1,1,0,0,0,207,59.98,60,3.04,14.4,208,207,220,209,59.98,60,59.98,7,6
0,1,1,0,0,0,204.3,59.98,60,1.83,8.5,208,204.1,208,206.3,59.98,60,59.98,8,7
0,1,1,0,0,0,201,59.98,60,3.56,16.4,208,201,220,209.6,59.98,60,59.98,7,6
0,0,0,0,0,0,207.5,59.98,60,2.86,13.5,208,206.8,208,208.4,59.98,60,59.98,10,9
0,1,1,0,0,0,247.5,59.95,60,1.86,7.4,240,247.5,240,241.4,59.95,60,59.95,15,13
0,1,1,0,0,0,201.9,59.98,60,2.91,13.5,208,201.9,208,209.6,59.98,60,59.98,8,7
0,1,1,0,0,0,206.1,59.98,60,2.19,10.4,208,205.7,208,209,59.98,60,59.98,15,15
0,1,1,0,0,0,202.3,59.95,60,0,0,208,203,208,209.8,59.95,60,59.95,8,7
0,0,0,0,0,0,242,60,60,0,0,240,242.3,240,240,60,60,60,20,18
0,1,1,0,0,0,205,59.95,60,2.34,11.1,208,205,208,209.2,59.95,60,59.95,11,10
0,1,1,0,0,0,200.1,59.95,60,2.74,12.6,208,199.6,208,209,59.95,60,59.95,8,8
0,1,1,0,0,0,212.4,60,60,3.11,12.7,208,212.4,208,207.7,60,60,60,12,12
0,1,1,0,0,0,205.7,60,60,3.19,12.1,208,205.5,208,209,60,60,60,5,5
0,1,1,0,0,0,204.8,59.98,60,4.76,23.2,208,205.5,208,207.7,59.98,60,59.98,8,5
0,1,1,0,0,0,204.6,59.98,60,3.06,14.4,120,204.3,120,208.2,59.98,60,59.98,8,7
0,1,1,0,0,0,207,59.95,60,1.01,5,208,206.8,208,208.8,59.95,60,59.95,8,7
0,0,0,0,0,0,207.7,60,60,2.55,12.1,208,207.7,208,209,60,60,60,8,7
0,1,1,0,0,0,209.1,59.95,60,2.71,12.7,208,209.3,208,210.8,59.95,60,59.95,8,7
0,0,0,0,0,0,208,60,60,2.2,15.6,208,208,208,209,60,60,60,8,7
0,1,1,0,0,0,209.7,59.98,60,3.1,14.6,208,209.7,208,208.2,59.98,60,59.98,8,8
0,0,0,0,0,0,204,60,60,2.66,12.6,200,204.5,208,208,60,60,60,8,8
0,1,1,0,0,0,202.1,59.98,60,3.8,17.7,208,201.9,208,207.7,59.95,60,59.98,12,11
0,1,1,0,0,0,206.4,59.98,60,2.81,13.4,208,206.4,208,208.2,59.98,60,59.98,8,8
0,1,1,0,0,0,205.2,59.98,60,2.65,12.8,208,205.2,208,204.5,59.98,60,59.98,10,9
0,1,1,0,0,0,201,59.98,60,2.63,12.5,208,201,208,204.9,59.98,60,59.98,8,7
0,0,0,0,0,0,206.1,59.95,60,2.3,10.6,208,205.9,208,208,59.95,60,59.98,8,7
0,0,0,0,0,0,201,59.98,60,4.1,19.5,208,201,208,208,59.98,60,59.98,8,7
1,1,1,0,0,0,206.8,60,60,2.19,10.4,208,207.5,208,209.6,60,60,60,8,8
0,1,1,0,0,0,201.9,59.98,60,2.24,10.6,208,201.9,208,209.4,59.95,60,59.95,8,7
0,1,1,0,0,0,210.6,59.95,60,1,16.6,220,210.6,220,209.2,59.95,60,59.95,15,14
0,0,0,0,0,0,212,60,60,2.7,12.7,208,212.4,208,209,60,60,60,8,7
0,1,1,0,0,0,206.1,59.98,60,1.67,7.9,208,206.1,208,209.2,59.98,60,59.98,8,7
0,0,0,0,0,0,212,60,60,3.29,15.5,240,212,240,209.2,60,60,60,15,14
0,1,1,0,0,0,205.7,59.95,60,3.33,15.8,208,205.2,208,209.4,59.95,60,59.95,8,8
1,1,0,1,0,0,205.5,60,60,2.84,14.3,208,205.5,208,204.7,60,60,60,8,7
0,0,0,0,0,0,208,60,60,2.33,11.6,208,208,220,208,60,60,60,7,6
0,1,1,0,0,0,208.2,59.95,60,2.5,11.8,208,208.2,208,208.6,59.95,60,59.95,8,8
0,1,1,0,0,0,205.7,59.95,60,3.62,17.2,208,206.1,208,207.5,59.95,60,59.95,16,16
0,1,1,0,0,0,203.2,59.98,60,2.3,11.1,208,203.2,208,205.1,59.98,60,59.95,8,7
0,1,1,0,0,0,207,60,60,2.7,13,208,207,208,205,59.95,60,59.95,12,10
0,1,1,0,0,0,206.1,59.98,60,2.48,11.7,208,206.1,208,205.1,60,60,60,8,8
0,0,0,0,0,0,201,60,60,5.53,26.3,208,198.7,208,209,60,60,60,8,7
0,1,1,0,0,0,207.3,59.98,60,2.69,13.1,208,207.7,208,208.4,59.98,60,59.98,8,7
0,0,0,0,0,0,205,59.95,60,2.59,11.9,208,205.2,208,208,59.95,60,59.95,8,8
1,1,0,1,0,0,242.1,60,60,0.79,2.1,240,242.1,240,240.2,60,60,60,20,18
0,1,1,0,0,0,210,60,60,2.5,12.2,208,211.5,208,204.9,59.98,60,60,16,16
0,1,1,0,0,0,205.2,59.98,60,0,0,208,205.5,208,209.4,59.98,60,60,8,7
0,0,0,0,0,0,209.3,60,60,1.54,7.3,208,209.3,208,209.6,60,60,60,15,14
0,1,1,0,0,0,209.1,59.98,60,1.82,8.3,208,209.3,208,209.4,60,60,60,8,7
0,0,0,0,0,0,244,60,60,1.5,6.6,240,244,240,241,60,60,60,20,18
0,1,1,0,0,0,201,60,60,3.8,0,208,201,240,241,60,60,59.98,8,7
0,1,1,0,0,0,206.9,59.95,60,2.913,10.7,208,206.8,208,208.4,59.95,60,59.95,12,11
0,0,0,0,0,0,207.3,59.95,60,7.22,34.2,208,207.3,208,208.6,59.95,60,59.98,20,18
0,1,1,0,0,0,203.2,59.98,60,3.84,18.4,208,203.4,208,204.1,59.95,60,59.98,8,7
0,1,1,0,0,0,206.4,59.98,60,2.93,13.4,208,206.6,208,206.9,59.98,60,59.98,8,8
0,1,1,0,0,0,212.2,59.98,60,4.5,20.5,208,212.7,208,209.6,59.95,60,59.98,8,7
0,1,1,0,0,0,209.7,59.98,60,2.49,11.1,220,209.3,120,120,59.98,60,59.98,8,8
0,1,1,0,0,0,209.5,59.92,60,2.56,12.2,208,210.4,208,210,59.92,60,59.92,8,7
0,1,1,0,0,0,206.8,60,60,2.47,12.1,208,205.7,208,208.2,60,60,59.98,15,14
1,1,0,1,1,0,201,60,60,6.54,31.2,208,197.8,208,208.6,60,60,60,8,7
0,0,0,0,0,0,205.7,59.98,60,2.66,12.5,208,205.7,208,209,59.98,60,59.98,15,13
0,1,1,0,0,0,245.2,59.98,60,0,0,240,245.4,240,241.6,59.98,60,59.98,10,10
0,1,1,0,0,0,240.5,59.98,60,2.24,9.2,240,241.2,240,240.4,59.98,60,59.98,20,18
0,1,1,0,0,0,205.2,59.95,60,0,0,208,205.5,208,208.4,59.95,60,59.95,8,7
0,1,1,0,0,0,202.3,59.98,60,3.86,18.4,208,202.3,208,207.7,59.98,60,59.98,8,7
0,1,1,0,0,0,210.9,59.95,60,1.99,9.3,208,211.1,208,207.7,59.95,60,59.98,8,8
0,1,1,0,0,0,208.4,59.98,60,2.82,14.1,208,208.6,208,207.3,59.98,60,59.98,20,18
0,1,1,0,0,0,195.6,59.95,60,3.1,14.7,208,195.6,208,209.6,59.95,60,59.95,8,8
0,1,1,0,0,0,204.8,59.98,60,3.99,18.9,208,204.8,208,207.3,59.98,60,59.98,20,18
0,0,0,0,0,0,216,60,60,3.6,18,208,216,208,204,60,60,60,8,8
0,1,1,0,0,0,203.4,59.98,60,3.27,15.4,208,203.9,208,207.3,59.98,60,60,8,7
0,1,1,0,0,0,206.4,59.98,60,2.3,11.5,208,206.8,208,208.4,59.98,60,59.98,8,7
0,0,0,0,0,0,206.6,60,60,4.01,19.3,208,206.8,208,206.3,59.98,60,60,15,14
0,0,0,0,0,0,211.1,60,60,1.87,9,208,211.1,208,209.2,60,60,60,8,7
0,1,1,0,0,0,206.1,59.92,60,3.18,15.5,208,205.9,208,209.2,59.95,60,59.95,12,11
0,0,0,0,0,0,208,60,60,3.54,33.6,208,207.7,208,208.2,60,60,60,15,14
0,1,1,0,0,0,212.2,60,60,0,0,208,212.2,208,209.8,60,60,60,16,16
0,1,1,0,0,0,201.9,59.95,60,1.98,9.4,208,202.5,208,210,59.95,60,59.95,8,7
0,0,0,0,0,0,208.2,60,60,3.18,13.1,208,208.2,208,209.4,60,60,60,8,7
0,0,0,0,0,0,208,60,60,1.76,8.5,208,210,208,209,60,60,60,15,15
0,0,0,0,0,0,208.1,60,60,2712,13.5,240,208,240,207,60,60,60,16,11
0,0,0,0,0,0,206.6,60,60,0,35.2,208,206.6,208,207.7,60,60,60,8,8
1,1,1,0,0,0,212.7,59.98,60,3.58,17.6,208,212.9,208,206.7,59.98,60,59.98,15,14
0,1,1,0,0,0,196.7,59.98,60,3.21,14.9,208,197.2,208,209,59.98,60,59.98,8,7
0,1,1,0,0,0,244.8,60,60,0,0,240,245.2,240,239.2,60,60,60,15,15
0,1,1,0,0,0,203.7,59.95,60,2.85,13.4,208,203.7,208,209,59.95,60,59.95,8,7
0,1,1,0,0,0,204.8,59.95,60,3.79,17.9,208,204.8,208,208.4,59.95,60,59.95,8,7
0,1,1,0,0,0,203.2,59.98,60,3.36,15.5,208,203.2,208,208.6,59.98,60,59.98,8,7
0,1,1,0,0,0,209.7,59.92,60,3.1,14.4,208,209.5,208,208,59.95,60,59.95,8,7
0,1,1,0,0,0,204.1,59.95,60,3.28,15.5,208,205,208,210.6,59.95,60,59.95,8,7
0,1,1,0,0,0,204.1,59.98,60,2.39,11.5,208,203.9,208,208.6,59.98,60,59.98,20,20
0,1,1,0,0,0,203,59.92,60,1.55,7.3,208,203.7,208,208.4,59.92,60,59.95,8,7
1,1,0,0,0,0,201.6,60,60,2.84,13.7,208,201.6,208,208.6,60,60,60,8,7
0,1,1,0,0,0,210,59.98,60,1.2,13.7,208,210,208,208,59.98,60,59.98,5,4
0,0,0,0,0,0,208,60,60,2.7,13.1,208,206.8,208,208,60,60,60,15,14
0,0,0,0,0,0,241,60,60,5.74,20,240,241,240,240,60,60,60,10,9
0,0,0,0,0,0,204.8,60,60,2.87,13.4,208,204.8,208,207.7,60,60,60,8,7
0,0,0,0,0,0,205.2,59.98,60,3.24,14.3,208,205,208,209,59.98,60,59.98,8,7
0,0,0,0,0,0,203,60,60,6.6,23,208,203,208,211,60,60,60,20,18
0,1,1,0,0,0,205,59.98,60,6.22,29.6,208,204.6,208,208.2,60,60,60,8,7
0,1,1,0,0,0,206.4,59.98,60,2.5,11.6,220,206.6,220,208.8,59.98,60,59.98,15,14
0,1,1,0,0,0,202.8,60,60,4.1,20.5,208,202.1,208,209.2,60,60,60,15,14
0,1,1,0,0,0,212.9,59.98,60,3.35,15.9,208,212.7,208,209,59.98,60,60,12,11
0,1,1,1,0,0,206,60,60,0,0,208,206,208,208,60,60,59.98,10,9
0,1,1,0,0,0,206.8,59.98,60,2.29,0,208,206.6,208,207.7,59.98,60,59.98,8,7
0,1,1,0,0,0,215.1,60,60,0,0,208,213.3,208,210.2,59.98,60,59.98,8,7
0,1,1,0,0,0,209.1,60,60,6.74,32.2,208,209.5,208,208,60,60,60,16,16
0,1,1,0,0,0,210.2,59.98,60,1.82,8.9,208,210.2,208,207.7,59.98,60,59.98,8,7
0,0,0,0,0,0,210.3,59.95,60,4.93,23.9,208,210.3,208,209.8,59.95,60,59.98,20,18
0,1,1,0,0,0,204.6,60,60,2.44,11.6,208,203.9,208,207.5,60,60,59.98,15,13
0,1,1,0,0,0,207,59.95,60,3.92,18.7,208,206.8,208,208.4,59.95,60,59.95,15,14
